JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
BQ	Journal de banque	0001416	20261206	512000	Banque principale			REGAC11F01318	20261206	Règlement fournisseur AC11F01318	0,00	572,00			20261206		
BQ	Journal de banque	0001417	20261206	401000	Fournisseurs	F028	TRAITEUR LOCAL RESPONSABLE	REGAC11F02818	20261206	Règlement fournisseur AC11F02818	467,50	0,00			20261206		
BQ	Journal de banque	0001417	20261206	512000	Banque principale			REGAC11F02818	20261206	Règlement fournisseur AC11F02818	0,00	467,50			20261206		
AC	Journal des achats	0001418	20261207	628110	Services cloud hébergement SaaS			AC12F00407	20261207	Cloud hébergement SaaS - CLOUD HEXAGONE BAS CARBONE cloud_h=920	2050,00	0,00			20261207		
AC	Journal des achats	0001418	20261207	445660	TVA déductible autres biens et services			AC12F00407	20261207	Cloud hébergement SaaS - CLOUD HEXAGONE BAS CARBONE cloud_h=920	410,00	0,00			20261207		
AC	Journal des achats	0001418	20261207	401000	Fournisseurs	F004	CLOUD HEXAGONE BAS CARBONE	AC12F00407	20261207	Cloud hébergement SaaS - CLOUD HEXAGONE BAS CARBONE cloud_h=920	0,00	2460,00			20261207		
BQ	Journal de banque	0001419	20261207	401000	Fournisseurs	F009	MOBILITE ATLANTIQUE	REGAC11F00919	20261207	Règlement fournisseur AC11F00919	269,50	0,00			20261207		
BQ	Journal de banque	0001419	20261207	512000	Banque principale			REGAC11F00919	20261207	Règlement fournisseur AC11F00919	0,00	269,50			20261207		
BQ	Journal de banque	0001420	20261207	401000	Fournisseurs	F009	MOBILITE ATLANTIQUE	REGAC11F00919	20261207	Règlement fournisseur AC11F00919	132,00	0,00			20261207		
BQ	Journal de banque	0001420	20261207	512000	Banque principale			REGAC11F00919	20261207	Règlement fournisseur AC11F00919	0,00	132,00			20261207		
AC	Journal des achats	0001421	20261208	628120	Stockage cloud et sauvegarde			AC12F00408	20261208	Stockage cloud sauvegarde - CLOUD HEXAGONE BAS CARBONE To_mois=28	420,00	0,00			20261208		
AC	Journal des achats	0001421	20261208	445660	TVA déductible autres biens et services			AC12F00408	20261208	Stockage cloud sauvegarde - CLOUD HEXAGONE BAS CARBONE To_mois=28	84,00	0,00			20261208		
AC	Journal des achats	0001421	20261208	401000	Fournisseurs	F004	CLOUD HEXAGONE BAS CARBONE	AC12F00408	20261208	Stockage cloud sauvegarde - CLOUD HEXAGONE BAS CARBONE To_mois=28	0,00	504,00			20261208		
BQ	Journal de banque	0001422	20261208	401000	Fournisseurs	F024	NETTOYAGE VERT BORDEAUX	REGAC11F02420	20261208	Règlement fournisseur AC11F02420	750,00	0,00			20261208		
BQ	Journal de banque	0001422	20261208	512000	Banque principale			REGAC11F02420	20261208	Règlement fournisseur AC11F02420	0,00	750,00			20261208		
BQ	Journal de banque	0001423	20261208	512000	Banque principale			REGVE11A	20261208	Encaissement facture VE11A	57300,00	0,00			20261208		
BQ	Journal de banque	0001423	20261208	411000	Clients	C001	CLIENT NEOVIGNE SOLUTIONS	REGVE11A	20261208	Encaissement facture VE11A	0,00	57300,00			20261208		
AC	Journal des achats	0001424	20261209	628130	Services cybersécurité externalisés			AC12F02209	20261209	Services cybersécurité externalisés - CYBER SECURITE ATLANTIQUE	350,00	0,00			20261209		
AC	Journal des achats	0001424	20261209	445660	TVA déductible autres biens et services			AC12F02209	20261209	Services cybersécurité externalisés - CYBER SECURITE ATLANTIQUE	70,00	0,00			20261209		
AC	Journal des achats	0001424	20261209	401000	Fournisseurs	F022	CYBER SECURITE ATLANTIQUE	AC12F02209	20261209	Services cybersécurité externalisés - CYBER SECURITE ATLANTIQUE	0,00	420,00			20261209		
BQ	Journal de banque	0001425	20261209	401000	Fournisseurs	F016	CYCLORECYCLE GIRONDE	REGAC11F01621	20261209	Règlement fournisseur AC11F01621	228,00	0,00			20261209		
BQ	Journal de banque	0001425	20261209	512000	Banque principale			REGAC11F01621	20261209	Règlement fournisseur AC11F01621	0,00	228,00			20261209		
BQ	Journal de banque	0001426	20261209	401000	Fournisseurs	F016	CYCLORECYCLE GIRONDE	REGAC11F01621	20261209	Règlement fournisseur AC11F01621	145,20	0,00			20261209		
BQ	Journal de banque	0001426	20261209	512000	Banque principale			REGAC11F01621	20261209	Règlement fournisseur AC11F01621	0,00	145,20			20261209		
AC	Journal des achats	0001427	20261210	626100	Internet et télécommunications fixes			AC12F00510	20261210	Internet fibre bureaux - TELECOM AQUITAINE	330,00	0,00			20261210		
AC	Journal des achats	0001427	20261210	445660	TVA déductible autres biens et services			AC12F00510	20261210	Internet fibre bureaux - TELECOM AQUITAINE	66,00	0,00			20261210		
AC	Journal des achats	0001427	20261210	401000	Fournisseurs	F005	TELECOM AQUITAINE	AC12F00510	20261210	Internet fibre bureaux - TELECOM AQUITAINE	0,00	396,00			20261210		
AC	Journal des achats	0001428	20261210	626200	Téléphonie mobile			AC12F00510	20261210	Téléphonie mobile flotte - TELECOM AQUITAINE	284,00	0,00			20261210		
AC	Journal des achats	0001428	20261210	445660	TVA déductible autres biens et services			AC12F00510	20261210	Téléphonie mobile flotte - TELECOM AQUITAINE	56,80	0,00			20261210		
AC	Journal des achats	0001428	20261210	401000	Fournisseurs	F005	TELECOM AQUITAINE	AC12F00510	20261210	Téléphonie mobile flotte - TELECOM AQUITAINE	0,00	340,80			20261210		
AC	Journal des achats	0001429	20261210	626300	Affranchissements et courriers			AC12F00510	20261210	Courrier et affranchissement - TELECOM AQUITAINE	35,00	0,00			20261210		
AC	Journal des achats	0001429	20261210	445660	TVA déductible autres biens et services			AC12F00510	20261210	Courrier et affranchissement - TELECOM AQUITAINE	7,00	0,00			20261210		
AC	Journal des achats	0001429	20261210	401000	Fournisseurs	F005	TELECOM AQUITAINE	AC12F00510	20261210	Courrier et affranchissement - TELECOM AQUITAINE	0,00	42,00			20261210		
BQ	Journal de banque	0001430	20261210	401000	Fournisseurs	F016	CYCLORECYCLE GIRONDE	REGAC11F01622	20261210	Règlement fournisseur AC11F01622	168,00	0,00			20261210		
BQ	Journal de banque	0001430	20261210	512000	Banque principale			REGAC11F01622	20261210	Règlement fournisseur AC11F01622	0,00	168,00			20261210		
BQ	Journal de banque	0001431	20261210	401000	Fournisseurs	F016	CYCLORECYCLE GIRONDE	REGAC11F01622	20261210	Règlement fournisseur AC11F01622	121,20	0,00			20261210		
BQ	Journal de banque	0001431	20261210	512000	Banque principale			REGAC11F01622	20261210	Règlement fournisseur AC11F01622	0,00	121,20			20261210		
VE	Journal des ventes	0001432	20261211	411000	Clients	C002	CLIENT PORT GARONNE ANALYTICS	VE12B	20261211	Facture CLIENT PORT GARONNE ANALYTICS 12/2026 projet=PLATEFORME	47580,00	0,00			20261211		
VE	Journal des ventes	0001432	20261211	706200	Prestations développement prototype			VE12B	20261211	Facture CLIENT PORT GARONNE ANALYTICS 12/2026 projet=PLATEFORME	0,00	28340,00			20261211		
VE	Journal des ventes	0001432	20261211	706500	Prestations maintenance data platform			VE12B	20261211	Facture CLIENT PORT GARONNE ANALYTICS 12/2026 projet=PLATEFORME	0,00	11310,00			20261211		
VE	Journal des ventes	0001432	20261211	445710	TVA collectée			VE12B	20261211	Facture CLIENT PORT GARONNE ANALYTICS 12/2026 projet=PLATEFORME	0,00	7930,00			20261211		
AC	Journal des achats	0001433	20261212	606300	Petit équipement informatique			AC12F01412	20261212	Petit équipement informatique réparable - BUREAU ET CONSOMMABLES 33	260,00	0,00			20261212		
AC	Journal des achats	0001433	20261212	445660	TVA déductible autres biens et services			AC12F01412	20261212	Petit équipement informatique réparable - BUREAU ET CONSOMMABLES 33	52,00	0,00			20261212		
AC	Journal des achats	0001433	20261212	401000	Fournisseurs	F014	BUREAU ET CONSOMMABLES 33	AC12F01412	20261212	Petit équipement informatique réparable - BUREAU ET CONSOMMABLES 33	0,00	312,00			20261212		
AC	Journal des achats	0001434	20261213	606310	Consommables informatiques			AC12F01413	20261213	Consommables informatiques - BUREAU ET CONSOMMABLES 33	95,00	0,00			20261213		
AC	Journal des achats	0001434	20261213	445660	TVA déductible autres biens et services			AC12F01413	20261213	Consommables informatiques - BUREAU ET CONSOMMABLES 33	19,00	0,00			20261213		
AC	Journal des achats	0001434	20261213	401000	Fournisseurs	F014	BUREAU ET CONSOMMABLES 33	AC12F01413	20261213	Consommables informatiques - BUREAU ET CONSOMMABLES 33	0,00	114,00			20261213		
BQ	Journal de banque	0001435	20261213	401000	Fournisseurs	F017	STUDIO COMMUNICATION ONDE	REGAC11F01725	20261213	Règlement fournisseur AC11F01725	3360,00	0,00			20261213		
BQ	Journal de banque	0001435	20261213	512000	Banque principale			REGAC11F01725	20261213	Règlement fournisseur AC11F01725	0,00	3360,00			20261213		
BQ	Journal de banque	0001436	20261213	401000	Fournisseurs	F017	STUDIO COMMUNICATION ONDE	REGAC11F01725	20261213	Règlement fournisseur AC11F01725	576,00	0,00			20261213		
BQ	Journal de banque	0001436	20261213	512000	Banque principale			REGAC11F01725	20261213	Règlement fournisseur AC11F01725	0,00	576,00			20261213		
BQ	Journal de banque	0001437	20261213	401000	Fournisseurs	F017	STUDIO COMMUNICATION ONDE	REGAC11F01725	20261213	Règlement fournisseur AC11F01725	420,00	0,00			20261213		
BQ	Journal de banque	0001437	20261213	512000	Banque principale			REGAC11F01725	20261213	Règlement fournisseur AC11F01725	0,00	420,00			20261213		
AC	Journal des achats	0001438	20261214	606400	Fournitures administratives			AC12F01414	20261214	Fournitures administratives - BUREAU ET CONSOMMABLES 33	270,00	0,00			20261214		
AC	Journal des achats	0001438	20261214	445660	TVA déductible autres biens et services			AC12F01414	20261214	Fournitures administratives - BUREAU ET CONSOMMABLES 33	54,00	0,00			20261214		
AC	Journal des achats	0001438	20261214	401000	Fournisseurs	F014	BUREAU ET CONSOMMABLES 33	AC12F01414	20261214	Fournitures administratives - BUREAU ET CONSOMMABLES 33	0,00	324,00			20261214		
AC	Journal des achats	0001439	20261214	606410	Papier recyclé et imprimés internes			AC12F01414	20261214	Papier recyclé - BUREAU ET CONSOMMABLES 33 ramettes=5	55,00	0,00			20261214		
AC	Journal des achats	0001439	20261214	445660	TVA déductible autres biens et services			AC12F01414	20261214	Papier recyclé - BUREAU ET CONSOMMABLES 33 ramettes=5	11,00	0,00			20261214		
AC	Journal des achats	0001439	20261214	401000	Fournisseurs	F014	BUREAU ET CONSOMMABLES 33	AC12F01414	20261214	Papier recyclé - BUREAU ET CONSOMMABLES 33 ramettes=5	0,00	66,00			20261214		
BQ	Journal de banque	0001440	20261214	401000	Fournisseurs	F015	FORMADATA SUD OUEST	REGAC11F01526	20261214	Règlement fournisseur AC11F01526	936,00	0,00			20261214		
BQ	Journal de banque	0001440	20261214	512000	Banque principale			REGAC11F01526	20261214	Règlement fournisseur AC11F01526	0,00	936,00			20261214		
AC	Journal des achats	0001441	20261215	606420	Fournitures responsables labellisées			AC12F01415	20261215	Fournitures labellisées responsables - BUREAU ET CONSOMMABLES 33	75,00	0,00			20261215		
AC	Journal des achats	0001441	20261215	445660	TVA déductible autres biens et services			AC12F01415	20261215	Fournitures labellisées responsables - BUREAU ET CONSOMMABLES 33	15,00	0,00			20261215		
AC	Journal des achats	0001441	20261215	401000	Fournisseurs	F014	BUREAU ET CONSOMMABLES 33	AC12F01415	20261215	Fournitures labellisées responsables - BUREAU ET CONSOMMABLES 33	0,00	90,00			20261215		
AC	Journal des achats	0001442	20261215	606210	Fournitures entretien écoresponsables			AC12F01415	20261215	Produits entretien écoresponsables - BUREAU ET CONSOMMABLES 33	90,00	0,00			20261215		
AC	Journal des achats	0001442	20261215	445660	TVA déductible autres biens et services			AC12F01415	20261215	Produits entretien écoresponsables - BUREAU ET CONSOMMABLES 33	18,00	0,00			20261215		
AC	Journal des achats	0001442	20261215	401000	Fournisseurs	F014	BUREAU ET CONSOMMABLES 33	AC12F01415	20261215	Produits entretien écoresponsables - BUREAU ET CONSOMMABLES 33	0,00	108,00			20261215		
AC	Journal des achats	0001443	20261215	606220	Produits hygiène sécurité			AC12F01415	20261215	Produits hygiène sécurité - BUREAU ET CONSOMMABLES 33	40,00	0,00			20261215		
AC	Journal des achats	0001443	20261215	445660	TVA déductible autres biens et services			AC12F01415	20261215	Produits hygiène sécurité - BUREAU ET CONSOMMABLES 33	8,00	0,00			20261215		
AC	Journal des achats	0001443	20261215	401000	Fournisseurs	F014	BUREAU ET CONSOMMABLES 33	AC12F01415	20261215	Produits hygiène sécurité - BUREAU ET CONSOMMABLES 33	0,00	48,00			20261215		
OD	Journal des opérations diverses	0001444	20261215	635110	Contribution économique territoriale			CET-2026	20261215	Contribution économique territoriale et taxes locales fictives	5200,00	0,00			20261215		
OD	Journal des opérations diverses	0001444	20261215	635120	Taxes foncières			CET-2026	20261215	Contribution économique territoriale et taxes locales fictives	1800,00	0,00			20261215		
OD	Journal des opérations diverses	0001444	20261215	635130	Autres impôts locaux			CET-2026	20261215	Contribution économique territoriale et taxes locales fictives	600,00	0,00			20261215		
OD	Journal des opérations diverses	0001444	20261215	444000	État impôts sur les bénéfices			CET-2026	20261215	Contribution économique territoriale et taxes locales fictives	0,00	7600,00			20261215		
BQ	Journal de banque	0001445	20261215	442100	Prélèvement à la source impôt sur le revenu			PAS11	20261215	Reversement PAS DSN 11/2026	1897,99	0,00			20261215		
BQ	Journal de banque	0001445	20261215	512000	Banque principale			PAS11	20261215	Reversement PAS DSN 11/2026	0,00	1897,99			20261215		
BQ	Journal de banque	0001446	20261215	401000	Fournisseurs	F018	MAINTENANCE IT OCEANE	REGAC11F01827	20261215	Règlement fournisseur AC11F01827	756,00	0,00			20261215		
BQ	Journal de banque	0001446	20261215	512000	Banque principale			REGAC11F01827	20261215	Règlement fournisseur AC11F01827	0,00	756,00			20261215		
BQ	Journal de banque	0001447	20261215	401000	Fournisseurs	F018	MAINTENANCE IT OCEANE	REGAC11F01827	20261215	Règlement fournisseur AC11F01827	1044,00	0,00			20261215		
BQ	Journal de banque	0001447	20261215	512000	Banque principale			REGAC11F01827	20261215	Règlement fournisseur AC11F01827	0,00	1044,00			20261215		
BQ	Journal de banque	0001448	20261215	512000	Banque principale			REGVE11C	20261215	Encaissement facture VE11C	36444,00	0,00			20261215		
BQ	Journal de banque	0001448	20261215	411000	Clients	C003	CLIENT NOVA BASSIN NUMERIQUE	REGVE11C	20261215	Encaissement facture VE11C	0,00	36444,00			20261215		
AC	Journal des achats	0001449	20261216	625120	Transports urbains			AC12F00916	20261216	Transports urbains - MOBILITE ATLANTIQUE km_urbain=260	240,00	0,00			20261216		
AC	Journal des achats	0001449	20261216	445660	TVA déductible autres biens et services			AC12F00916	20261216	Transports urbains - MOBILITE ATLANTIQUE km_urbain=260	24,00	0,00			20261216		
AC	Journal des achats	0001449	20261216	401000	Fournisseurs	F009	MOBILITE ATLANTIQUE	AC12F00916	20261216	Transports urbains - MOBILITE ATLANTIQUE km_urbain=260	0,00	264,00			20261216		
AC	Journal des achats	0001450	20261216	625110	Voyages professionnels train			AC12F01016	20261216	Voyages professionnels train - SNCF CONNECT PRO km_train=1800	880,00	0,00			20261216		
AC	Journal des achats	0001450	20261216	445660	TVA déductible autres biens et services			AC12F01016	20261216	Voyages professionnels train - SNCF CONNECT PRO km_train=1800	88,00	0,00			20261216		
AC	Journal des achats	0001450	20261216	401000	Fournisseurs	F010	SNCF CONNECT PRO	AC12F01016	20261216	Voyages professionnels train - SNCF CONNECT PRO km_train=1800	0,00	968,00			20261216		
BQ	Journal de banque	0001451	20261216	401000	Fournisseurs	F019	LICENCES LOGICIELLES EUROPE	REGAC11F01928	20261216	Règlement fournisseur AC11F01928	1404,00	0,00			20261216		
BQ	Journal de banque	0001451	20261216	512000	Banque principale			REGAC11F01928	20261216	Règlement fournisseur AC11F01928	0,00	1404,00			20261216		
BQ	Journal de banque	0001452	20261216	401000	Fournisseurs	F019	LICENCES LOGICIELLES EUROPE	REGAC11F01928	20261216	Règlement fournisseur AC11F01928	720,00	0,00			20261216		
BQ	Journal de banque	0001452	20261216	512000	Banque principale			REGAC11F01928	20261216	Règlement fournisseur AC11F01928	0,00	720,00			20261216		
AC	Journal des achats	0001453	20261217	625130	Taxis VTC			AC12F01117	20261217	Taxis VTC - VTC GIRONDE PRO km_vtc=80	120,00	0,00			20261217		
AC	Journal des achats	0001453	20261217	445660	TVA déductible autres biens et services			AC12F01117	20261217	Taxis VTC - VTC GIRONDE PRO km_vtc=80	12,00	0,00			20261217		
AC	Journal des achats	0001453	20261217	401000	Fournisseurs	F011	VTC GIRONDE PRO	AC12F01117	20261217	Taxis VTC - VTC GIRONDE PRO km_vtc=80	0,00	132,00			20261217		
VE	Journal des ventes	0001454	20261217	411000	Clients	C003	CLIENT NOVA BASSIN NUMERIQUE	VE12C	20261217	Facture CLIENT NOVA BASSIN NUMERIQUE 12/2026 projet=FORMATION_ESG	37872,00	0,00			20261217		
VE	Journal des ventes	0001454	20261217	706300	Prestations formation ateliers			VE12C	20261217	Facture CLIENT NOVA BASSIN NUMERIQUE 12/2026 projet=FORMATION_ESG	0,00	13940,00			20261217		
VE	Journal des ventes	0001454	20261217	706400	Prestations diagnostic ESG data			VE12C	20261217	Facture CLIENT NOVA BASSIN NUMERIQUE 12/2026 projet=FORMATION_ESG	0,00	17620,00			20261217		
VE	Journal des ventes	0001454	20261217	445710	TVA collectée			VE12C	20261217	Facture CLIENT NOVA BASSIN NUMERIQUE 12/2026 projet=FORMATION_ESG	0,00	6312,00			20261217		
BQ	Journal de banque	0001455	20261217	401000	Fournisseurs	F025	COOPERATIVE VELOS ENTREPRISE	REGAC11F02529	20261217	Règlement fournisseur AC11F02529	432,00	0,00			20261217		
BQ	Journal de banque	0001455	20261217	512000	Banque principale			REGAC11F02529	20261217	Règlement fournisseur AC11F02529	0,00	432,00			20261217		
BQ	Journal de banque	0001456	20261217	401000	Fournisseurs	F025	COOPERATIVE VELOS ENTREPRISE	REGAC11F02529	20261217	Règlement fournisseur AC11F02529	936,00	0,00			20261217		
BQ	Journal de banque	0001456	20261217	512000	Banque principale			REGAC11F02529	20261217	Règlement fournisseur AC11F02529	0,00	936,00			20261217		
AC	Journal des achats	0001457	20261218	625170	Indemnités kilométriques			AC12F00918	20261218	Indemnités kilométriques - MOBILITE ATLANTIQUE km_voiture=210	160,00	0,00			20261218		
AC	Journal des achats	0001457	20261218	401000	Fournisseurs	F009	MOBILITE ATLANTIQUE	AC12F00918	20261218	Indemnités kilométriques - MOBILITE ATLANTIQUE km_voiture=210	0,00	160,00			20261218		
AC	Journal des achats	0001458	20261218	625150	Hébergement missions			AC12F01318	20261218	Hébergement missions - HOTELS RESPONSABLES FRANCE nuitées=4	520,00	0,00			20261218		
AC	Journal des achats	0001458	20261218	445660	TVA déductible autres biens et services			AC12F01318	20261218	Hébergement missions - HOTELS RESPONSABLES FRANCE nuitées=4	52,00	0,00			20261218		
AC	Journal des achats	0001458	20261218	401000	Fournisseurs	F013	HOTELS RESPONSABLES FRANCE	AC12F01318	20261218	Hébergement missions - HOTELS RESPONSABLES FRANCE nuitées=4	0,00	572,00			20261218		
AC	Journal des achats	0001459	20261218	625160	Repas en déplacement			AC12F02818	20261218	Repas déplacement - TRAITEUR LOCAL RESPONSABLE	460,00	0,00			20261218		
AC	Journal des achats	0001459	20261218	445660	TVA déductible autres biens et services			AC12F02818	20261218	Repas déplacement - TRAITEUR LOCAL RESPONSABLE	46,00	0,00			20261218		
AC	Journal des achats	0001459	20261218	401000	Fournisseurs	F028	TRAITEUR LOCAL RESPONSABLE	AC12F02818	20261218	Repas déplacement - TRAITEUR LOCAL RESPONSABLE	0,00	506,00			20261218		
AC	Journal des achats	0001460	20261219	624700	Transports collectifs du personnel			AC12F00919	20261219	Transport collectif personnel événement interne - MOBILITE ATLANTIQUE	210,00	0,00			20261219		
AC	Journal des achats	0001460	20261219	445660	TVA déductible autres biens et services			AC12F00919	20261219	Transport collectif personnel événement interne - MOBILITE ATLANTIQUE	21,00	0,00			20261219		
AC	Journal des achats	0001460	20261219	401000	Fournisseurs	F009	MOBILITE ATLANTIQUE	AC12F00919	20261219	Transport collectif personnel événement interne - MOBILITE ATLANTIQUE	0,00	231,00			20261219		
AC	Journal des achats	0001461	20261219	624400	Transports administratifs			AC12F00919	20261219	Transport administratif - MOBILITE ATLANTIQUE	80,00	0,00			20261219		
AC	Journal des achats	0001461	20261219	445660	TVA déductible autres biens et services			AC12F00919	20261219	Transport administratif - MOBILITE ATLANTIQUE	8,00	0,00			20261219		
AC	Journal des achats	0001461	20261219	401000	Fournisseurs	F009	MOBILITE ATLANTIQUE	AC12F00919	20261219	Transport administratif - MOBILITE ATLANTIQUE	0,00	88,00			20261219		
AC	Journal des achats	0001462	20261220	628200	Nettoyage des locaux			AC12F02420	20261220	Nettoyage écologique bureaux - NETTOYAGE VERT BORDEAUX	580,00	0,00			20261220		
AC	Journal des achats	0001462	20261220	445660	TVA déductible autres biens et services			AC12F02420	20261220	Nettoyage écologique bureaux - NETTOYAGE VERT BORDEAUX	116,00	0,00			20261220		
AC	Journal des achats	0001462	20261220	401000	Fournisseurs	F024	NETTOYAGE VERT BORDEAUX	AC12F02420	20261220	Nettoyage écologique bureaux - NETTOYAGE VERT BORDEAUX	0,00	696,00			20261220		
BQ	Journal de banque	0001463	20261220	444000	État impôts sur les bénéfices			REG-CET-2026	20261220	Paiement CET taxes locales fictives	7600,00	0,00			20261220		
BQ	Journal de banque	0001463	20261220	512000	Banque principale			REG-CET-2026	20261220	Paiement CET taxes locales fictives	0,00	7600,00			20261220		
BQ	Journal de banque	0001464	20261220	401000	Fournisseurs	F001	BAIL ATLANTIQUE BUREAUX	REGAC12F00102	20261220	Règlement fournisseur AC12F00102	5040,00	0,00			20261220		
BQ	Journal de banque	0001464	20261220	512000	Banque principale			REGAC12F00102	20261220	Règlement fournisseur AC12F00102	0,00	5040,00			20261220		
BQ	Journal de banque	0001465	20261220	445510	TVA à décaisser			REGTVA11	20261220	Paiement TVA 11/2026	22783,80	0,00			20261220		
BQ	Journal de banque	0001465	20261220	512000	Banque principale			REGTVA11	20261220	Paiement TVA 11/2026	0,00	22783,80			20261220		
AC	Journal des achats	0001466	20261221	628800	Collecte déchets non dangereux			AC12F01621	20261221	Collecte déchets non dangereux - CYCLORECYCLE GIRONDE kg_dechets=95	190,00	0,00			20261221		
AC	Journal des achats	0001466	20261221	445660	TVA déductible autres biens et services			AC12F01621	20261221	Collecte déchets non dangereux - CYCLORECYCLE GIRONDE kg_dechets=95	38,00	0,00			20261221		
AC	Journal des achats	0001466	20261221	401000	Fournisseurs	F016	CYCLORECYCLE GIRONDE	AC12F01621	20261221	Collecte déchets non dangereux - CYCLORECYCLE GIRONDE kg_dechets=95	0,00	228,00			20261221		
AC	Journal des achats	0001467	20261221	628810	Recyclage papier carton			AC12F01621	20261221	Recyclage papier carton - CYCLORECYCLE GIRONDE kg_papier=35	85,00	0,00			20261221		
AC	Journal des achats	0001467	20261221	445660	TVA déductible autres biens et services			AC12F01621	20261221	Recyclage papier carton - CYCLORECYCLE GIRONDE kg_papier=35	17,00	0,00			20261221		
AC	Journal des achats	0001467	20261221	401000	Fournisseurs	F016	CYCLORECYCLE GIRONDE	AC12F01621	20261221	Recyclage papier carton - CYCLORECYCLE GIRONDE kg_papier=35	0,00	102,00			20261221		
AC	Journal des achats	0001468	20261221	628820	Recyclage DEEE matériel informatique			AC12F01621	20261221	Recyclage DEEE matériel informatique - CYCLORECYCLE GIRONDE kg_DEEE=55	260,00	0,00			20261221		
AC	Journal des achats	0001468	20261221	445660	TVA déductible autres biens et services			AC12F01621	20261221	Recyclage DEEE matériel informatique - CYCLORECYCLE GIRONDE kg_DEEE=55	52,00	0,00			20261221		
AC	Journal des achats	0001468	20261221	401000	Fournisseurs	F016	CYCLORECYCLE GIRONDE	AC12F01621	20261221	Recyclage DEEE matériel informatique - CYCLORECYCLE GIRONDE kg_DEEE=55	0,00	312,00			20261221		
BQ	Journal de banque	0001469	20261221	401000	Fournisseurs	F001	BAIL ATLANTIQUE BUREAUX	REGAC12F00103	20261221	Règlement fournisseur AC12F00103	732,00	0,00			20261221		
BQ	Journal de banque	0001469	20261221	512000	Banque principale			REGAC12F00103	20261221	Règlement fournisseur AC12F00103	0,00	732,00			20261221		
BQ	Journal de banque	0001470	20261221	512000	Banque principale			REGVE11B	20261221	Encaissement facture VE11B	46110,00	0,00			20261221		
BQ	Journal de banque	0001470	20261221	411000	Clients	C002	CLIENT PORT GARONNE ANALYTICS	REGVE11B	20261221	Encaissement facture VE11B	0,00	46110,00			20261221		
AC	Journal des achats	0001471	20261222	628840	Biodéchets compost			AC12F01622	20261222	Compost biodéchets - CYCLORECYCLE GIRONDE kg_biodechets=22	65,00	0,00			20261222		
AC	Journal des achats	0001471	20261222	445660	TVA déductible autres biens et services			AC12F01622	20261222	Compost biodéchets - CYCLORECYCLE GIRONDE kg_biodechets=22	13,00	0,00			20261222		
AC	Journal des achats	0001471	20261222	401000	Fournisseurs	F016	CYCLORECYCLE GIRONDE	AC12F01622	20261222	Compost biodéchets - CYCLORECYCLE GIRONDE kg_biodechets=22	0,00	78,00			20261222		
BQ	Journal de banque	0001472	20261222	401000	Fournisseurs	F002	ENERGIE GARONNE	REGAC12F00204	20261222	Règlement fournisseur AC12F00204	1260,00	0,00			20261222		
BQ	Journal de banque	0001472	20261222	512000	Banque principale			REGAC12F00204	20261222	Règlement fournisseur AC12F00204	0,00	1260,00			20261222		
BQ	Journal de banque	0001473	20261222	401000	Fournisseurs	F002	ENERGIE GARONNE	REGAC12F00204	20261222	Règlement fournisseur AC12F00204	372,00	0,00			20261222		
BQ	Journal de banque	0001473	20261222	512000	Banque principale			REGAC12F00204	20261222	Règlement fournisseur AC12F00204	0,00	372,00			20261222		
AC	Journal des achats	0001474	20261223	622630	Conseil climat ESG bilan carbone			AC12F02023	20261223	Conseil climat ESG bilan carbone - CABINET CONSEIL CARBONE tCO2e_estimees=42	3200,00	0,00			20261223		
AC	Journal des achats	0001474	20261223	445660	TVA déductible autres biens et services			AC12F02023	20261223	Conseil climat ESG bilan carbone - CABINET CONSEIL CARBONE tCO2e_estimees=42	640,00	0,00			20261223		
AC	Journal des achats	0001474	20261223	401000	Fournisseurs	F020	CABINET CONSEIL CARBONE	AC12F02023	20261223	Conseil climat ESG bilan carbone - CABINET CONSEIL CARBONE tCO2e_estimees=42	0,00	3840,00			20261223		
BQ	Journal de banque	0001475	20261223	401000	Fournisseurs	F003	EAU BORDEAUX METROPOLE	REGAC12F00305	20261223	Règlement fournisseur AC12F00305	114,00	0,00			20261223		
BQ	Journal de banque	0001475	20261223	512000	Banque principale			REGAC12F00305	20261223	Règlement fournisseur AC12F00305	0,00	114,00			20261223		
AC	Journal des achats	0001476	20261224	623100	Annonces communication marketing			AC12F01724	20261224	Communication marque employeur - STUDIO COMMUNICATION ONDE	1600,00	0,00			20261224		
AC	Journal des achats	0001476	20261224	445660	TVA déductible autres biens et services			AC12F01724	20261224	Communication marque employeur - STUDIO COMMUNICATION ONDE	320,00	0,00			20261224		
AC	Journal des achats	0001476	20261224	401000	Fournisseurs	F017	STUDIO COMMUNICATION ONDE	AC12F01724	20261224	Communication marque employeur - STUDIO COMMUNICATION ONDE	0,00	1920,00			20261224		
AC	Journal des achats	0001477	20261224	623700	Publications et contenus numériques			AC12F01724	20261224	Publications numériques - STUDIO COMMUNICATION ONDE	650,00	0,00			20261224		
AC	Journal des achats	0001477	20261224	445660	TVA déductible autres biens et services			AC12F01724	20261224	Publications numériques - STUDIO COMMUNICATION ONDE	130,00	0,00			20261224		
